央视频道,#genre#
河南卫视,http://182.122.72.47:8089/hls/17/index.m3u8
河南卫视,http://182.123.73.54:8090/hls/16/index.m3u8
黑龙江卫视,http://123.54.168.104:808/hls/66/index.m3u8
黑龙江卫视,http://182.117.136.105:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.117.136.112:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.117.136.121:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.117.136.97:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.122.72.47:8089/hls/42/index.m3u8
黑龙江卫视,http://182.123.73.54:8090/hls/29/index.m3u8
湖北卫视,http://182.122.72.47:8089/hls/40/index.m3u8
湖北卫视,http://182.123.73.54:8090/hls/27/index.m3u8
湖南卫视,http://182.117.136.105:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://182.117.136.121:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://182.117.136.97:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://182.122.72.47:8089/hls/30/index.m3u8
吉林卫视,http://182.123.73.54:8090/hls/39/index.m3u8
江苏卫视,http://123.54.168.104:808/hls/63/index.m3u8
江苏卫视,http://182.122.72.47:8089/hls/31/index.m3u8
江西卫视,http://182.117.136.105:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.117.136.121:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.117.136.209:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.117.136.97:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.122.72.47:8089/hls/39/index.m3u8
江西卫视,http://182.123.73.54:8090/hls/26/index.m3u8
辽宁卫视,http://182.122.72.47:8089/hls/45/index.m3u8
辽宁卫视,http://182.123.73.54:8090/hls/32/index.m3u8
旅游卫视,http://182.123.73.54:8090/hls/38/index.m3u8
青海卫视,http://123.54.168.104:808/hls/90/index.m3u8
山东卫视,http://123.54.168.104:808/hls/67/index.m3u8
山东卫视,http://182.117.136.105:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.117.136.121:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.117.136.209:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.117.136.97:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.122.72.47:8089/hls/36/index.m3u8
山西卫视,http://182.123.73.54:8090/hls/40/index.m3u8
上海卫视,http://123.54.168.104:808/hls/62/index.m3u8
上海卫视,http://182.117.136.105:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://182.117.136.121:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://182.117.136.97:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://182.122.72.47:8089/hls/34/index.m3u8
深圳卫视,http://182.117.136.105:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.117.136.97:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.122.72.47:8089/hls/38/index.m3u8
深圳卫视,http://182.123.73.54:8090/hls/25/index.m3u8
四川卫视,http://182.122.72.47:8089/hls/41/index.m3u8
四川卫视,http://182.123.73.54:8090/hls/28/index.m3u8
天津卫视,http://182.117.136.121:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.117.136.209:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.117.136.97:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.122.72.47:8089/hls/35/index.m3u8
西藏卫视,http://123.54.168.104:808/hls/5/index.m3u8
新疆卫视,http://123.54.168.104:808/hls/4/index.m3u8
云南卫视,http://182.117.136.121:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://182.117.136.209:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://182.122.72.47:8089/hls/43/index.m3u8
云南卫视,http://182.123.73.54:8090/hls/30/index.m3u8
浙江卫视,http://123.54.168.104:808/hls/61/index.m3u8
浙江卫视,http://182.122.72.47:8089/hls/32/index.m3u8
少儿频道,#genre#
佳嘉卡通,http://123.54.168.104:808/hls/92/index.m3u8
金鹰卡通,http://123.54.168.104:808/hls/91/index.m3u8
金鹰卡通,http://182.117.136.105:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://182.117.136.121:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://182.117.136.97:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://182.117.136.105:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://182.117.136.121:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://182.117.136.97:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
省市频道,#genre#
河南都市,http://123.54.168.104:808/hls/32/index.m3u8
河南都市,http://182.122.72.47:8089/hls/18/index.m3u8
河南法治,http://182.122.72.47:8089/hls/20/index.m3u8
河南公共,http://123.54.168.104:808/hls/38/index.m3u8
河南公共,http://182.122.72.47:8089/hls/24/index.m3u8
河南国际,http://123.54.168.104:808/hls/40/index.m3u8
河南民生,http://182.122.72.47:8089/hls/19/index.m3u8
河南新农村,http://123.54.168.104:808/hls/39/index.m3u8
河南新闻,http://182.122.72.47:8089/hls/22/index.m3u8
河南影视,http://123.54.168.104:808/hls/35/index.m3u8
河南影视,http://182.122.72.47:8089/hls/21/index.m3u8
其他频道,#genre#
信阳公共,http://123.54.168.104:808/hls/101/index.m3u8
信阳综合,http://123.54.168.104:808/hls/100/index.m3u8
CETV1,http://123.54.168.104:808/hls/19/index.m3u8
CGTN,http://123.54.168.104:808/hls/16/index.m3u8
平桥广电中心,http://123.54.168.104:808/hls/103/index.m3u8
浉河广电中心,http://123.54.168.104:808/hls/102/index.m3u8
